"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n239" 6177.73286525021 2.10242855901894 2.6400387 1.4879084
"t_n240" 5726.0916862207 1.3857518744792 2.0553873 0.7264015
"t_n241" 9297.07877315296 2.98745262958169 3.110293 2.775729
"t_n242" 6852.48385554759 1.5878819302761 2.2726474 0.9991514
"t_n243" 6581.96763258121 2.87654049299483 3.0550695 2.6276378
"t_n244" 5901.60342010922 2.31297031873785 2.6721012 2.0562722
"t_n245" 5882.99891545306 1.8752125287484 2.3345179 1.3912615
"t_n246" 4835.33794073042 1.15951143050386 1.7109594 0.569388
"t_n247" 8048.17004455071 2.76711797834565 3.0033188 2.4515264
"t_n248" 10086.0906020108 2.62451209665574 2.9356047 2.2528753
"t_n249" 14058.9515298201 2.10980707092384 2.4456738 1.8455933
"t_n250" 2617.14149945106 3.54943734973057 3.8255111 3.2503685
"t_n251" 2041.83747410967 2.90360708976168 3.3451437 2.472851
"t_n252" 3099.89775048077 2.25684872587078 2.8778783 1.6025626
"t_n253" 4458.26607792297 1.74927516731293 2.555695 1.0180994
"t_n254" 3120.23838388483 1.95618259325593 2.6679536 1.2643847
"t_n255" 2156.07663840191 2.59309502617632 3.0794921 2.0725846
"t_n256" 1856.75931991373 2.19869954090884 2.7011332 1.7109326
"t_n257" 1672.58073129702 1.86601872609855 2.3556592 1.4090246
"t_n258" 1507.29562002226 1.43083566544636 1.8737571 0.9892156
"t_n259" 1462.21755205266 1.33341823029832 1.7608867 0.8954213
"t_n260" 1442.91438655265 1.19299768118438 1.6349079 0.7643431
"t_n261" 2831.74162894716 0.851415452569302 1.3917242 0.4124702
"t_n262" 1517.49131417852 1.0997491123882 1.5610574 0.6481123
"t_n263" 1885.24622457273 3.35658727921227 3.658641 3.0110371
"t_n264" 1903.36097044754 2.49975554846953 3.1280364 1.7965555
"t_n265" 3567.32144528622 0.985620483195378 1.7356144 0.4076631
"t_n266" 3217.41908978497 0.33779348874507 0.8568691 0.0839032
"t_n267" 1449.82900667955 2.08191120022221 2.8095235 1.4443122
"t_n268" 1529.11833199431 1.98184354098661 2.73093 1.3525422
"t_n269" 2914.35039518038 1.32069495788567 2.0827794 0.660416
"t_n270" 1565.47018459418 2.91994530971057 3.2675773 2.5451567
"t_n271" 3511.87786422376 1.457854089995 2.244222 0.7580144
"t_n272" 1658.43175894684 2.76379538046775 3.1038448 2.3631455
"t_n273" 4145.04926247898 2.33867182667074 2.8885977 1.6160805
"t_n274" 4841.18236553012 2.01504865627465 2.7207321 1.2702207
"t_n275" 1859.62706053999 2.59374879536137 2.9630116 2.1830497
"t_n276" 1812.91746595281 2.28592145913005 2.6867435 1.9174188
"t_n277" 1883.85556303741 1.86957307147381 2.2491351 1.5144242
"t_n278" 2075.31115986509 1.7119671601911 2.0750088 1.3790763
"t_n279" 2224.06769476222 1.63355610739959 1.9793657 1.3134821
"t_n280" 2862.19026794283 1.54382148582301 1.819258 1.2506233
"t_n281" 5523.04013523285 1.27066460435531 1.650807 0.7613324
"mu" 7636.87464306083 0.131582454402533 0.1467642 0.1182448
"sigma2" 5186.41315654593 0.404087016637965 0.5148033 0.3135422
"lnL" 16982.00099547 -137.010887672907 -115.924 -160.361
