"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n250" 3573.94366533758 3.68528069245597 3.9291381 3.4169147
"t_n251" 3589.87685986511 3.18110175569135 3.5343579 2.8076141
"t_n252" 5500.04162632372 2.50397299161713 3.0112035 1.8659152
"t_n253" 6132.98155337966 1.92935884646409 2.6552022 1.1998432
"t_n254" 6568.85982139774 2.07258114685851 2.7493054 1.34826
"t_n255" 3209.46402557994 2.71897822902061 3.10416 2.299155
"t_n256" 3184.31374056178 2.57811680219432 2.9647072 2.1636148
"t_n257" 3339.78745617681 2.07849690588301 2.4977102 1.6810369
"t_n258" 3217.58727495599 1.59016722074885 1.9695201 1.2317724
"t_n259" 3091.84079970591 1.42173765989667 1.797646 1.0650428
"t_n260" 2917.24595259907 1.25083610565524 1.6282224 0.9007309
"t_n261" 3343.59381606931 1.08361704308094 1.5011099 0.7225713
"t_n262" 3898.3705394972 0.995425307232932 1.4059764 0.6344217
"t_n263" 2659.74428477961 3.41331775070274 3.6869457 3.1139773
"t_n264" 4485.93975479803 2.57663406109661 3.0813289 1.9832222
"t_n265" 6324.2782787812 1.31913180627743 1.8920267 0.8144587
"t_n266" 5293.95829156034 0.487875528259541 0.9343652 0.1877987
"t_n267" 4103.71342239982 2.18885988947836 2.7927561 1.5828247
"t_n268" 4375.68780046649 1.91016351754903 2.565573 1.3442259
"t_n269" 4730.28764928327 1.32074715948558 1.9317953 0.7898769
"t_n270" 2112.57206414641 2.97170176561302 3.281897 2.6572924
"t_n271" 4885.61288900941 1.27398367916782 1.9755426 0.6845321
"t_n272" 1957.94808541371 2.75472395686351 3.0578174 2.4400567
"t_n273" 3860.59069064574 2.44822985652464 2.8592778 1.933884
"t_n274" 5254.69404459361 2.0834199491806 2.6035217 1.4735884
"t_n275" 1947.36147389692 2.57320474609188 2.8885176 2.2405996
"t_n276" 1692.6006595668 2.25021752079329 2.5740061 1.9308087
"t_n277" 1706.0303566449 1.86257437266819 2.1788593 1.5389734
"t_n278" 1821.96425513606 1.66078039645575 1.964724 1.3492167
"t_n279" 1850.59883341725 1.62143804495861 1.9191424 1.3153921
"t_n280" 2295.91114287532 1.42516124280318 1.6828748 1.1213019
"t_n281" 5681.79517645467 0.752776696683518 1.1732789 0.3852417
"mu" 7132.93079361063 0.130033153030387 0.1416757 0.120038
"sigma2" 6523.20808323579 0.199018585895228 0.2590494 0.1509448
"lnL" 17357.9616493788 -137.154506082995 -115.486 -160.432
