# BEAST v1.8.0, r5971
# Generated Tue Nov 11 23:15:48 EST 2014 [seed=1415708148141]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(AleocharaTriboliumMeloeDendroctonus)	tmrca(BombusApis)	tmrca(CarabusGyrinus)	tmrca(ColeopteraStrepsiptera)	tmrca(CopepodaBranchiopoda)	tmrca(Dicondylia)	tmrca(Diplura)	tmrca(Diptera)	tmrca(Ellipura)	tmrca(Embioptera)	tmrca(EmbiopteraPhasmatodea)	tmrca(EpiophlebiaCordulegaster)	tmrca(FormicidaeApidae)	tmrca(GlossinaSarcophagaTriarthria)	tmrca(HemipteraSternorrhyncha except Aleyrodidae)	tmrca(Holometabola)	tmrca(Hymenoptera)	tmrca(Isoptera)	tmrca(LiposcelisPediculusMenopon)	tmrca(ManducaBombyxParidesPolyommatusZygaenaYponomeutaNemophora)	tmrca(Mecoptera)	tmrca(Megaloptera)	tmrca(MegalopteraNeuroptera)	tmrca(Neuroptera)	tmrca(Odonata)	tmrca(OstracodaMalacostraca)	tmrca(ParidesPolyommatus)	tmrca(PediculusMenopon)	tmrca(Plecoptera)	tmrca(Pterygota)	tmrca(RanatraVelia)	tmrca(SiphonapteraMecoptera)	tmrca(Strepsiptera)	tmrca(Thysanoptera)	tmrca(ThysanopteraHemiptera)	tmrca(ZorapteraDermaptera)	tmrca(Lepidoptera)	yule.birthRate	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	speciation
3275000	-1718.9284915986073	-1715.7578571688632	-3.170634429743993	547.1220017719817	190.3901912020587	33.89830942753198	213.0191610046394	260.485724357242	399.2453986655304	392.0532210863249	53.273481545970185	108.54114291804636	285.4740300758606	105.30188930996152	125.26824288782792	104.43131922134536	117.5006862791885	40.7721366489558	282.02721832373123	317.48577833563695	291.23255937181466	135.48823439779693	107.8320665394202	99.31771681440868	103.21649915062018	83.24132325987638	86.69639013111393	85.98961616083305	300.9342884721557	436.4348878040353	39.263554809720084	60.79099208346012	167.17849313281707	378.65275899185144	113.68337581137884	170.5675628781946	113.72456534868581	123.79595999618893	319.46928367900034	171.4864430361854	118.47983543048014	0.006516469165081983	4.653609452621991E99	3.092466811393935E97	0.0	NaN	NaN	-3.170634429743993	-857.4943428319045
3276000	-1714.757244662508	-1711.5866102327639	-3.170634429743993	567.1754085279507	178.1020907756293	26.282558054122735	211.90608878529352	256.3313693667601	376.7052595096684	387.00026438499737	52.9951158249853	112.40648614188981	309.85113956277644	104.75166365381503	150.83684991252522	103.88564248641359	102.48954567688007	40.683843283435785	268.1694326993122	308.14017759591184	289.76141633365256	134.7802784137194	107.26862014777345	98.7987597827801	102.67717011918066	60.91683913008701	128.5362340681259	70.73712108657723	299.36184027187534	445.2691596317249	39.0583940538268	60.47334570763432	166.30494853945447	378.97166411034607	113.08935503493635	169.67630964601648	113.13032934780301	123.14909873127198	333.3658793569737	170.5903884519977	117.86075209192794	0.00473667226517275	8.013173811619493E99	9.360800444206223E99	0.0	NaN	NaN	-3.170634429743993	-856.7025023903411
3277000	-1706.393602978181	-1703.222968548437	-3.170634429743993	529.9570628186036	169.6587151611192	26.157191301406435	210.89530520109605	246.81796172030724	179.73061487694864	357.9896881373554	23.48353282286454	111.8703116902691	280.4206995440374	104.2520023998813	153.90846407862531	103.39011211887673	102.00067463539239	40.489782975076146	85.80534609482392	319.65449228357863	304.35736226334484	139.58767958763616	106.75695311184064	97.88031534791806	109.41033277555626	13.415566745722309	126.19306849295646	96.20627501015997	264.03692329816835	455.22522150889495	38.87208707340434	60.18489026270981	168.56189475495063	352.3984453349613	102.41519471528595	168.86696042249716	108.93039509601375	122.56168244644589	326.3281642752319	170.8608517234329	117.29856100946029	0.006667506728229837	9.483583474121818E99	3.911957541406747E99	0.0	NaN	NaN	-3.170634429743993	-849.0541517141314
3278000	-1716.1144783362884	-1712.9438439065443	-3.170634429743993	537.7154494597247	226.4902505551292	26.0085271619704	209.69668380870155	264.9889275530926	178.70911769542388	356.8661846635848	1.8423421537554983	111.23449787431935	306.6813572500999	103.65948716983713	173.9757198722491	108.70581739468413	101.42095480454991	43.13308740592446	175.64456320150032	312.4801615558939	279.40534135874395	133.48419579725248	106.15020101906794	96.66398267358817	108.78850022556783	59.39758969082052	163.33191441888337	91.48905643625389	262.5362720421082	484.63814465533517	38.65115794893295	59.84283003098009	167.6038748843652	349.77013442837455	101.83311896364731	167.90720671419137	108.31129026710556	137.204688792515	311.53399780958034	169.88976575353345	116.6318957919062	0.00562281021368354	8.653906421472444E99	4.978418077072148E99	0.0	NaN	NaN	-3.170634429743993	-853.2896695771647
3279000	-1715.487951227991	-1712.317316798247	-3.170634429743993	512.5711532559335	206.24274177087807	32.14673159609002	209.02834785622233	280.444480881222	178.13954393668638	352.4044811337542	86.76813393955393	107.00935766454354	148.53987402834497	103.32910825857897	195.14340257761233	115.80564364921977	101.09771044417418	43.720931803107476	154.41334583119007	310.96855459851616	245.28934400165474	145.93695339315525	105.81188381530774	104.77844067131542	108.4417743518131	63.29911102236352	219.06973290942392	91.68859714661835	260.55522376753396	489.2757993252514	42.75060623733359	49.81259474686381	167.06969526203866	351.5068002166319	101.50856097197878	167.3720603261358	107.96608533572496	130.19514602321078	238.61337623929526	169.34830064140536	116.26017179633432	0.007207255986552113	1.5169261544790868E99	6.188443819604207E99	0.0	NaN	NaN	-3.170634429743993	-853.8278899579183
3280000	-1715.375445661017	-1712.204811231273	-3.170634429743993	562.9319685306984	250.37781590447145	31.659141517842393	209.21414888203745	293.5694475155065	241.06868890288703	348.03391319580896	86.8452603602494	107.10447609527223	133.55566264172873	103.42095539083596	159.79357024642434	115.90858091876186	105.88974354627895	42.5645577576057	175.850152659668	316.5234720645145	242.69691617355096	135.27226995882663	105.90593783600852	96.58000009920592	108.53816602845615	49.155974861492844	202.97113312453672	91.61772471399554	260.7868259801239	475.32030755243545	42.78860637738437	49.85687214415181	167.2182000992087	336.95699378603	103.81988413813211	167.5208339294309	108.06205418212481	130.31087382728788	282.0557880275769	165.735160556317	116.3635130866557	0.005488269812267415	6.739538588276201E99	9.879004018713765E99	0.0	NaN	NaN	-3.170634429743993	-857.2553760250332
3281000	-1710.7016993690202	-1707.5310649392761	-3.170634429743993	519.8896107928343	250.09702168269274	29.757338504487308	208.97951897320067	292.9221700562381	162.04414740263576	359.31366632603317	172.44527068656893	106.9843603497716	130.88625390625492	103.3049706476203	122.2636207743235	115.77859152789279	105.77099010150586	42.516822370875346	175.65293987311438	315.0526827583316	255.41504599506794	135.1205645386235	105.78716622963046	103.79411958686039	108.41644242545581	49.10084731891427	142.2604715154733	138.11637141091177	291.1763697692156	449.7420500762472	42.75498200699197	49.80095855786437	167.03066789235373	336.1356652228247	103.70345200349426	164.66387084977237	107.94086453000543	116.98489870733034	295.289722769707	165.5492915516623	116.23301349753449	0.006895325771750486	6.765970915935602E99	1.580980461975678E99	0.0	NaN	NaN	-3.170634429743993	-856.4245317762624
3282000	-1712.8645548936431	-1709.693920463899	-3.170634429743993	535.2706420319118	174.10074848639792	30.04281709912724	211.94885407330574	298.1039941602601	333.1208540256243	348.111710690288	16.393144165335844	108.01072044701283	237.59332531226974	107.4398802365963	129.43565081168495	102.75656466375793	106.78570966734671	42.92470974619162	113.31229111001659	319.7460435688082	258.5859822550265	136.41685079304187	106.80204098200868	111.59203961341318	109.45654127753605	136.2292744286338	214.1585037286961	82.53790333311812	280.8341271434604	454.0566741272823	43.165154179324205	50.278726677438534	168.6330854044067	346.02498546182443	104.6983365336683	180.6524755926997	108.97640090049094	118.10719949616019	296.80666306386956	167.1374974017479	117.34810103599283	0.0050046806334339295	1.795210591419899E98	5.156225955723777E99	0.0	NaN	NaN	-3.170634429743993	-854.9872923115479
3283000	-1702.832565186309	-1699.661930756565	-3.170634429743993	563.2155293713475	211.62075454882316	29.71086700440565	209.60698173977508	267.7883281884178	172.0446875976537	365.94802281776873	12.815353217131685	111.79961621802566	109.55497395516976	106.25275193555389	138.79732611636317	101.62118340903565	105.60580944953333	40.08486995499828	140.90612684691598	316.213094940878	268.56636423233664	134.90954918437595	105.62196031568972	104.51844152700275	108.24713041819189	26.582201183586786	60.339530769015965	57.275490843466834	294.6228386573547	456.67696436237776	42.68821232093521	49.72318529701515	166.76981910389677	357.93872271254105	103.54150018856556	178.65640424603396	107.77229522418315	116.80220549607388	267.4752660981362	165.29075620198037	121.6966632775607	0.006757419829251775	2.0911891053273019E99	4.419166835238379E99	0.0	NaN	NaN	-3.170634429743993	-844.8905646521091
3284000	-1707.282602998362	-1704.111968568618	-3.170634429743993	527.2128740377462	196.39532053113308	33.101315517951825	211.19589298786954	282.6305866253544	182.46513572468515	377.95271537717855	328.31218823540297	112.64710548707113	318.24574894048453	107.05819358301288	139.8494696606346	102.39151577116921	102.43851765582302	40.38873054313926	161.92869444146947	326.0541316195406	302.31918165990794	135.93222170413262	106.4226202908414	100.7668280583427	109.06769031399222	117.41449415385335	163.5537353277131	84.75686154616304	284.486604930118	460.13877254929145	43.011807366075374	50.225585913191225	168.03400619927618	364.6714812422744	104.32638937941529	180.01069677910925	108.58925566459091	117.68761654762636	329.5403214513007	166.5437313631867	122.61917642827882	0.005640354145127416	7.689348127230255E99	8.292993882038843E99	0.0	NaN	NaN	-3.170634429743993	-851.0555485126234
3285000	-1714.6170722217648	-1711.4464377920208	-3.170634429743993	554.1855982268355	204.67181192280879	28.969329668689564	212.98098233750875	287.6164754895973	298.4711965048151	372.1671715909923	17.179950254599564	113.59923171181835	375.2151973854209	107.96308069257248	166.35665719566575	103.25695875734998	103.30435791565584	40.31690207267657	163.55239866745814	318.8433363692723	311.4900715824185	139.94052449532037	104.98844055420884	101.6185387096204	109.98956227662758	112.42976578350083	164.93613925089912	141.46086823311623	231.8084512207128	464.0279997999416	43.37535571993623	52.80134332462784	169.45427867995733	370.98904726484125	105.20818648225101	172.41320388974424	109.50708375788273	118.68234664351728	257.5606910531566	167.951407605843	123.65558950813084	0.0054698506336411795	6.838983089199567E99	9.170246899039715E98	0.0	NaN	NaN	-3.170634429743993	-859.0745901861833
3286000	-1717.0835549065355	-1713.9129204767914	-3.170634429743993	509.4117098641757	129.1359181706026	33.69837818345243	212.7126409877313	267.4055940196037	416.803676570776	382.61726402554723	17.158304702072616	120.68355906550751	221.01923277971488	107.82705465643905	128.52619020044656	105.5145957856992	103.17420154893836	40.03835417255618	163.3463339243243	316.09301517277504	307.84835374861507	141.31395051432946	104.8561623595074	98.73569766417953	104.1050383265722	87.76687761708138	175.46689048627016	141.28263729481483	266.9975159859827	463.44335652130593	43.33757440673302	53.61013947065964	169.24077797502358	380.20225670876175	105.07563142283476	173.24482646564363	113.72101868898491	118.53281507152647	329.3604218598063	167.73980041481894	123.49979199310414	0.006325686400220602	1.8931910160435933E99	9.822005188147347E99	0.0	NaN	NaN	-3.170634429743993	-858.4881754177387
3287000	-1722.2285112033353	-1719.0578767735913	-3.170634429743993	513.6742855173172	155.89222516601868	33.7544320290573	213.06646696330864	304.9526987691473	145.87196544766852	400.4382694122268	301.2493519365236	120.88430396634749	221.38687593104103	108.00641406183348	224.59680156569289	105.69010864952412	103.3458214035363	37.875955618656945	226.42346765651172	324.9369992623991	323.0257244254007	136.18447636873952	105.0305799858876	100.06348339685728	104.27820653405328	84.56595681744939	144.4982051188474	72.06743868341708	267.44163936356756	441.11844495745845	43.40966208084781	73.0391553417264	169.52229290096497	400.04020736514576	105.25041411381609	173.53300172148784	103.77339953167615	118.72998242714698	321.8496943715113	168.01881861631992	123.70522141273172	0.006318133884616715	6.877219962252882E99	2.93654746705223E99	0.0	NaN	NaN	-3.170634429743993	-860.4961687451208
3288000	-1719.1295667038398	-1715.9589322740958	-3.170634429743993	517.8475440506643	159.64949628166872	33.79313072129134	213.31074284457108	274.0809707008842	209.68846201057048	397.6859317779607	326.60768415736067	117.744852880366	413.7148871512572	108.13024097065197	202.54990612923217	105.81127996662079	103.4643050483723	37.91937954438899	198.04423926488553	322.2221991125845	317.6523992620692	135.76136413243952	105.15099516830094	100.1782039154697	104.39775913733531	6.875422201314847	183.56457904902953	65.20529808219025	267.74825514911504	441.76155848993244	40.65162201034331	73.12289307996386	169.7166463723591	395.4965558693076	105.37108133108079	173.73195337975568	103.89237338515709	118.86610366435065	324.7979197341296	168.2114483884803	116.96480572794306	0.0063529117416611805	7.574113782577383E97	6.297088403969327E99	0.0	NaN	NaN	-3.170634429743993	-859.4513418666231
3289000	-1721.19350018006	-1718.022865750316	-3.170634429743993	567.2967030275788	158.50766851087633	41.25304122104832	211.28732902034014	284.31704009045046	207.69940826130352	389.9786324138447	79.241488381839	116.62795384437244	339.1813145014938	107.10454380472508	205.6604663862287	104.80757990075004	102.48286781573432	37.55968553295195	179.07705742869865	324.15978097833136	314.639225863506	138.11162876077427	104.15355840342966	100.31891333458155	103.40746738624831	6.810203618584103	138.18185353535694	87.02694991518682	265.20846032369843	437.57111579331837	40.26601061142248	70.23419398110612	168.10675554411245	389.144182011439	104.37155688239972	172.0839743258578	110.72512024764458	117.73856871613583	369.33196149179656	166.61583550220777	115.85530602951081	0.005479566860286404	6.468057088938263E99	7.370414135540114E99	0.0	NaN	NaN	-3.170634429743993	-860.1732010789182
3290000	-1715.1017806854888	-1711.9311462557448	-3.170634429743993	544.3145851468473	70.07264393011485	26.250743093132836	211.9799678969584	294.86689795328766	208.38028527120002	396.3662083170459	231.5201105712484	117.01028181125812	270.43331505636144	107.45565227509849	172.26977326201808	107.35423608497058	102.81882557886968	36.81128100706637	141.81229078010446	334.39930245295983	313.8656413783664	138.5643841807814	104.49499299878772	101.56227008101635	113.46038610439857	62.41463602671245	99.65959315831336	95.54788635209766	360.02650746335866	491.3592987100469	40.39801002892239	48.42338235036591	168.65784052801513	395.43957630731575	104.71370611702311	172.64809736728068	111.08809763610107	118.12453748363508	370.34050106056264	167.16203297492967	116.23510111419772	0.0059386988557268774	7.916081887527927E99	4.0850575361879477E99	0.0	NaN	NaN	-3.170634429743993	-858.2254165488317
3291000	-1707.5311694155096	-1704.3605349857655	-3.170634429743993	547.9995675300999	69.67105248488745	27.620679112550977	210.76509520353042	275.47852452385206	160.65006463008245	390.6960689317636	13.707514888827841	104.40818371563459	324.9137341099643	106.83981607605268	155.48304900302355	106.73898110952476	102.22956337260865	36.60031286441938	144.72077828141948	339.2135330517305	297.6630682933218	137.77026156489006	103.9227934087733	99.6931066390507	112.81013633678359	60.96701600947922	103.74945261872884	61.84337519896058	222.19909306927488	490.66413222013745	40.166486080032925	48.145864405984106	167.69125011372833	387.207172973673	104.11358421186718	171.65863849932882	112.60666521712575	117.44755712347933	330.08208369693205	166.20401514308497	115.56894925200798	0.005417326194168831	1.2773830498024549E99	9.605420711673142E99	0.0	NaN	NaN	-3.170634429743993	-853.3248051381787
3292000	-1711.1978792196169	-1708.0272447898728	-3.170634429743993	527.1470405351	50.27022351224242	27.366206163880655	212.10325493535103	277.2275535466283	161.6700411456187	397.12031160991245	242.81852169014886	105.07107728909783	118.75281142946919	107.51814822346084	201.1320073563253	107.41667304992123	102.87862476000167	41.08741229786272	145.639618840227	335.7522456070672	319.5678340609326	138.64497289263863	104.58260521121447	100.32606391651474	113.52637439148283	108.28923241648644	146.81108851713623	120.51982342574584	223.60984791226835	431.39582626926074	40.42150541418372	54.868025333435845	168.7559315215494	395.38116078864095	104.77460735610886	172.74850908457506	113.32161142196412	118.19323842991942	337.88510526773	167.2592540103965	116.30270316884376	0.00657759666639905	5.672987425936883E99	2.803020390103952E99	0.0	NaN	NaN	-3.170634429743993	-857.1470105610173
3293000	-1711.5763624846338	-1708.4057280548898	-3.170634429743993	576.2678158457509	49.72586029699609	27.069864613443023	209.80644378644695	284.5271121740372	278.70242430582084	397.9523690087792	228.56971167646788	103.93328983827101	214.86808274444647	102.99826792973961	150.95872156884994	103.79019532344603	101.76457880910519	39.30152567370707	154.0240874329472	329.92748040602584	272.67098955291937	137.14362243209817	103.45010729785729	100.05789432711457	112.29702672080946	5.129608874179248	120.46737123739585	104.9651491952581	247.47562640438798	444.32661447007206	39.983791413429316	48.79275089923191	166.92851729784724	388.62425522378624	103.64003030131113	170.87786027372607	112.0944810763922	116.91335449870081	358.6812200262126	165.44804691937114	115.04329135374785	0.006249405881379734	9.441975633874757E99	1.7791069241578772E98	0.0	NaN	NaN	-3.170634429743993	-857.4048401743502
3294000	-1711.7677955155261	-1708.597161085782	-3.170634429743993	572.1405669301579	267.05257981889645	28.891062031614435	208.6721090130103	277.975016343184	184.09706396876436	418.4744129133503	44.177887772816334	103.37136646426244	213.70638182830695	102.44139982403277	173.9988908264533	103.22904560100471	99.69686901118452	40.91684147660934	122.3908476706126	319.0453500822523	292.6622107299073	132.9774290284967	107.00334201069462	99.51692357882038	111.68988415614822	50.98139925529737	128.1458667736402	126.8439502522736	238.51301048884164	519.960215694378	38.989969456160416	55.681772846615964	166.02600535192292	381.16406954251374	103.07969245768194	169.9539958993971	111.48843359043074	116.28125340069074	267.879075328975	164.55353925110882	120.25123581411937	0.0056000142674601395	9.22411498661233E99	5.312013290196945E99	0.0	NaN	NaN	-3.170634429743993	-855.7087794794606
3295000	-1711.6871676072963	-1708.5165331775522	-3.170634429743993	546.1822055813772	188.64139739144946	29.323632542393767	211.79644555288493	272.0028871738818	186.85345142543872	428.8827969452574	137.17000455253142	106.48127542940948	102.81405365253457	103.97520043677389	213.85143199222898	104.77463921518293	97.36450720170127	38.980570405432374	150.80935853594133	308.52910817907053	260.92536337494903	134.96842937088752	108.60544615826845	107.97455194935279	113.36215740748946	116.0765584710081	140.91860797277883	138.65958878502306	320.8201936110611	534.2460410757542	39.573745538343424	56.51546642613903	168.51182445608546	383.3763110090537	104.62304988665439	172.49862671756313	113.15769062956025	118.02227078255633	279.81182668845486	167.01731190323585	122.0516936318707	0.005786138554063117	9.088044527896899E99	5.954272799764707E99	0.0	NaN	NaN	-3.170634429743993	-856.9053658876396
3296000	-1720.38162516873	-1717.2109907389859	-3.170634429743993	550.0028663581795	220.79298135251352	29.467414391364464	212.83494187502342	285.95657174802835	402.92181980185825	431.3700030606813	137.8425868749763	106.16502311154198	72.11292746168607	104.48501948952205	202.16330985779294	105.2883781365058	97.84191220428212	39.17170288121698	153.08351046519473	324.8111806672826	271.2364434398008	135.6302167636862	109.13796858141463	113.06997991711314	113.91800329635716	48.34193132583801	122.30535653343046	121.3083642487103	269.0783307564913	458.4478983058678	45.760958662389285	56.792577327949836	169.33808435614023	423.945935515002	123.82201515028262	180.3223050774712	113.71253396148546	118.60096649115602	335.6743957458012	167.8362437965082	120.25503105048968	0.006271091721017933	1.1370332998695718E98	3.633268715188691E99	0.0	NaN	NaN	-3.170634429743993	-857.0660012067865
3297000	-1709.2920251256066	-1706.1213906958626	-3.170634429743993	578.0722406919191	164.75010845393055	30.605820750446583	210.75976655784345	291.67886235245356	252.18205996224793	424.84494453395934	160.16543151150654	105.12989686033518	200.3420410248354	103.46627354701116	134.0645868905615	104.26179931645902	96.88793763881233	40.06117625007525	95.55525752131585	321.6442188003697	259.61817629410564	134.30780007960126	108.07385562809937	98.0370579923574	112.80728422673258	34.957555726876414	122.71598015086487	113.82754215989478	266.45477324542367	457.15759466216053	42.86562984951021	56.238840457341425	167.68701047786348	422.70652313160724	120.25661406910214	165.81541565624937	112.60381825131118	117.44458776833963	289.4120318014532	166.1998131080772	121.42355319745411	0.005742047285426757	6.345294296076914E99	4.140153999177097E99	0.0	NaN	NaN	-3.170634429743993	-853.4940753836299
3298000	-1709.2451428004942	-1706.0745083707502	-3.170634429743993	573.920164333853	98.96698974645794	30.80135580554947	212.10627260005626	286.7839826365536	190.32727587814398	422.36062368986893	216.74249615148054	112.32503984642425	137.34541998016186	104.12730086152975	204.89836692628367	104.92790910128392	93.75358459041847	40.317119861893936	137.76091847726266	358.62977116336805	333.41699692906406	135.16586833084816	108.7643199514622	101.0384780522661	109.67683168314966	54.89791145584695	210.72049584996526	102.02021489960282	271.6216790132165	460.0782918782828	54.10554725453449	56.59814024078502	168.75833246923168	415.04108451957376	109.20259968698626	166.8747803666951	113.32322368683586	118.19492000507542	352.89243256487055	167.2616336643419	116.95777989288557	0.006218623846169565	6.122881694981279E99	1.42095234203469E99	0.0	NaN	NaN	-3.170634429743993	-853.4323337340762
3299000	-1716.8961227064851	-1713.725488276741	-3.170634429743993	569.950390896435	98.28244065497809	29.965673565113978	210.63914546425548	290.43159011042206	189.01079283546483	425.40620118637526	145.023324178161	111.54809387510291	226.2495800434103	103.40705818884037	213.5599689750956	104.2021286665129	93.10509632863773	40.038248615600104	189.06986029103965	373.5879836134976	343.3760195183021	134.23093363593614	108.01200327901472	99.7803856060147	108.91820321847234	27.109694584715786	228.20363660968547	163.8166170918427	269.74288716483267	441.20031037200846	53.7313022329167	56.20665409393406	167.59104059274415	404.8570050057187	108.44725145830436	170.16070206114193	112.5393733341361	117.37737240345297	398.3809124408062	172.25884833171708	116.14878951970871	0.005177571509314029	3.5088190707170797E99	2.898688221263757E98	0.0	NaN	NaN	-3.170634429743993	-859.8555219266518
3300000	-1727.5818624425747	-1724.4112280128306	-3.170634429743993	569.7882449461599	241.82847150859737	30.168941133360143	212.06798392446674	273.357206899557	270.6310648042971	440.04894749518417	136.92829813611817	112.30476332674124	415.9995311057058	110.8165909873178	227.51238035666628	104.908967885531	93.73666052428058	40.30984195773688	121.36163189604595	381.75582978014666	374.61879578186944	135.14146866543587	108.74468620036522	99.91478205947163	109.6570332086561	29.75786166071455	172.9438138339635	139.88979756903262	307.54261860418944	444.19312526748877	35.873806331559706	56.58792334430155	168.7278688107753	423.0993382668806	109.18288681917855	171.31496118513158	113.30276697852958	118.17358387534699	362.35660951390213	173.4273399103625	116.93666708732307	0.006006449195367129	7.069536685063074E99	7.131555419403697E99	0.0	NaN	NaN	-3.170634429743993	-869.6854250703275
3301000	-1718.7082892325436	-1715.5376548027996	-3.170634429743993	554.0250933024545	190.63757440443828	34.07566781921694	209.09825469539072	295.64594195633845	266.84123774708536	432.84369373019683	135.01079997473937	110.73208492407066	452.20388889142095	109.26475245312953	234.39283428220227	103.43985773247351	92.42400363263926	45.89110111904371	100.80712246960955	374.6821618602701	245.0655220630795	133.24899266727212	107.22186192892326	101.35987532499178	108.12143273437844	94.28282079746573	170.52196641774273	145.69771953053925	303.2358944737768	439.188610196395	37.64052558566222	55.79548496271093	166.36506008079013	424.452098578661	107.65392613260312	166.48223209956936	111.71611286599187	116.51872046954269	350.52290932175583	170.99872135643616	118.18995751294206	0.005747893899469733	3.7343925669635707E99	7.166759875493085E99	0.0	NaN	NaN	-3.170634429743993	-862.4197740551097
3302000	-1719.2875643776313	-1716.1169299478872	-3.170634429743993	567.8664383402805	63.53452540779762	34.67732989200724	210.32458845790376	331.3305208052918	267.0505163980751	437.06246767421237	171.2485071603751	110.81893005171982	346.66742109116944	109.35044677904105	211.60751316339542	103.52098370111165	93.17000090442981	42.166226269768316	116.84564710972685	376.1731943735903	361.51240287265887	133.3534973895055	107.30595405355345	101.14375614311113	111.00705489563136	15.928240379643283	73.65630916987166	59.91704644671049	363.6918766217784	512.1489694123383	37.670046354204665	57.98848268231185	165.93556186995676	432.18613434339704	107.7383571172028	166.61280103727083	102.57479504286219	116.61010394850119	349.55787052011624	171.13283249318778	118.28265171222581	0.005564079057589483	4.6462641646361363E98	5.972572934236778E99	0.0	NaN	NaN	-3.170634429743993	-863.5062396089427
3303000	-1712.4543811996537	-1709.2837467699096	-3.170634429743993	577.2727375190617	222.98390894384147	34.92848925968285	211.8479176994637	334.0964624840726	191.21550863784088	429.66964954022603	12.226570480271347	111.62156429388767	282.3639375171843	110.14244515820108	155.95442633874933	104.27076071360072	93.31957739454434	42.47162587118407	147.3342276530794	396.522086292756	293.8093956194301	134.31934395802682	108.08314467497235	99.27922059549897	111.8110516797535	81.30129188776357	94.11616988817228	17.994293565207823	305.23409778393835	447.2452499615854	44.84702741936979	56.190887635213194	167.13739231434056	416.0194603945077	108.51867952761427	167.81953655830145	103.31771904371953	117.45468223822245	378.449081476857	172.37230548985096	118.70411647933982	0.005883521562289131	9.181764153474048E99	4.287650575850639E99	0.0	NaN	NaN	-3.170634429743993	-856.9683921568915
3304000	-1714.698014293012	-1711.527379863268	-3.170634429743993	572.7394699859744	277.57030375421664	25.78464865818955	212.1494330398244	291.8599424783369	281.3067278158169	441.64229856656993	123.67418207177514	117.46710272490726	260.51569282372884	110.29920684460647	143.99841993488596	104.41916544774983	93.45239571273216	37.21732200382514	151.77067425822304	395.13077658294236	376.87212314595394	134.5105157342252	111.86115513677274	97.47341682222057	111.97018823237771	17.597415742716475	21.22317847176519	2.8212934297233954	244.48620941112668	516.8082610064121	41.524987067827944	61.982151325778204	167.37527281030157	435.7368824008078	108.67313016818976	168.05838792504628	103.46476734875388	117.62185116240447	378.98771411884775	172.61763664496894	116.91799747671173	0.005836359810284149	1.5154883255400608E99	8.629165621264906E99	0.0	NaN	NaN	-3.170634429743993	-854.9947397749885
3305000	-1723.5211044727691	-1720.350470043025	-3.170634429743993	558.1282898382084	138.93978628715251	25.93755022684759	213.4074676763134	274.7708699417951	479.8833253838213	445.0246870045864	72.35165877564573	118.16367627572227	287.30891725828604	110.95327516145053	181.90065076518226	105.03836543789022	94.29337400257094	40.49084944282035	196.65987555383924	397.4738806665193	387.6137508350733	135.30815580019646	112.52448572231013	102.85796672627247	112.63416537826092	81.81333155968127	271.1002078376288	57.040867470246916	287.876447117139	519.8729059760155	41.77122798991083	62.34970212284913	168.367799104009	438.32077849047147	109.31755593849851	164.649142775342	104.07830780990881	118.31934236306431	337.19696751528033	173.64124987200725	117.61131486317404	0.00548169303527306	6.95516379462416E99	1.2134396037539453E99	0.0	NaN	NaN	-3.170634429743993	-864.3180278215241
3306000	-1725.2978391278816	-1722.1272046981376	-3.170634429743993	566.7652352268702	62.39202211077217	28.744850042791835	211.2997374534435	331.3064022602369	149.57359763878708	436.16565479261277	74.45838805078924	118.50005781394307	205.39726418831586	109.85743922876006	185.58029962798776	104.00094842617585	93.36208047116071	39.68377360871929	161.29183641729242	399.0098821182463	350.89785965489955	133.9717775914759	111.41313164481583	101.84208453858476	111.52172804380193	32.94137022834828	156.5918979545325	64.145870434309	238.03814427229173	469.678513798396	41.35867223148601	61.73390196842066	173.99905958600806	434.9747181010922	111.81013822627745	165.0706429940132	103.05037285850017	117.15075507526159	351.35867414372944	171.92627281765579	116.44972044669107	0.005130029046775996	5.867389587721698E99	8.735773684678495E99	0.0	NaN	NaN	-3.170634429743993	-865.5398672057365
3307000	-1730.3339532865582	-1727.1633188568142	-3.170634429743993	576.392657628381	99.8304360891109	29.014565506036398	213.2823815265859	325.67857739983987	408.17621774073166	453.93340732643884	8.582058629502901	119.61195430810517	271.36422451428945	110.88824127045923	239.35102192177789	104.97679849813244	112.67480956988413	42.8642526728267	106.1583629079506	360.7278690750577	308.25523217849224	135.2288465969148	112.45853088566679	108.3084309372429	112.56814625424275	149.53807091578963	162.31414945655524	45.896696011782566	286.9915398537617	450.69885049989136	41.74674430086501	55.166943789311844	175.6317081088041	443.1386515712408	112.85926261489821	166.6195153964411	104.0173035960646	118.24999094281827	362.35245450659966	173.5394721993848	117.54237844449668	0.005552706184297024	1.5160531777309016E99	4.505860181058389E99	0.0	NaN	NaN	-3.170634429743993	-865.9505497064592
